id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
240721,TUR-2017-1-781-31,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-07-11,Turkish air strikes kill 11 Kurdish militants in southeast: army""",Reuters News,2017-07-11,Turkish air strikes kill 11 Kurdish militants in southeast: army,The army,3,Dargeçit district,"Southeast Turkey, Syrian border, in the Dargecit district of Mardin province",Mardin province,Dargeçit district,37.551944,TUR,41.755833,POINT (41.755833 37.551944),184044,Turkey,640,Middle East,1,1,2017-07-11 00:00:00.000,2017-07-11 00:00:00.000,0,8,0,0,8,8,8,640,
240722,TUR-2017-1-781-32,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-07-11,Turkish air strikes kill 11 Kurdish militants in southeast: army""",Reuters News,2017-07-11,Turkish air strikes kill 11 Kurdish militants in southeast: army,The army,4,Hakkari province,,Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,2017-07-11 00:00:00.000,2017-07-11 00:00:00.000,0,3,0,0,3,3,3,640,
240820,TUR-2017-1-781-33,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-08-01,Two Turkish soldiers killed in PKK attack in southeast: sources""",Reuters News,2017-08-01,Two Turkish soldiers killed in PKK attack in southeast: sources,Security sources,4,Diyarbakır province,southeast Diyarbakir province,Diyarbakır province,,38.000000,TUR,40.500000,POINT (40.500000 38.000000),184762,Turkey,640,Middle East,1,1,2017-08-01 00:00:00.000,2017-08-01 00:00:00.000,2,0,0,0,2,2,2,640,
240821,TUR-2017-1-781-34,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-08-01,Two Turkish soldiers killed in PKK attack in southeast: sources""",Reuters News,2017-08-01,Two Turkish soldiers killed in PKK attack in southeast: sources,security sources,4,Tunceli province,southeastern province of Tunceli,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,1,2017-08-01 00:00:00.000,2017-08-01 00:00:00.000,0,3,0,0,3,3,3,640,
240823,TUR-2017-1-781-35,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Agence France Presse,2017-08-12,Two soldiers killed in attack in Turkey""",Agence France Presse,2017-08-12,Two soldiers killed in attack in Turkey,state-run Anadolu news agency,4,Batman province,in the province of Batman,Batman province,,38.081944,TUR,41.407222,POINT (41.407222 38.081944),184763,Turkey,640,Middle East,1,1,2017-08-12 00:00:00.000,2017-08-12 00:00:00.000,2,0,0,0,2,2,2,640,
248608,TUR-2017-1-781-54.1,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-09-09,Turkey kills 99 Kurdish militants in latest operations: military""",Reuters News,2017-09-09,Turkey kills 99 Kurdish militants in latest operations: military,Turkish armed forces,4,Şırnak province,"southeastern provinces of Sirnak and Hakkari, near the Iraqi border",Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,4,2017-08-24 00:00:00.000,2017-09-07 00:00:00.000,0,50,0,0,50,50,50,640,
248609,TUR-2017-1-781-54.2,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Reuters News,2017-09-09,Turkey kills 99 Kurdish militants in latest operations: military""",Reuters News,2017-09-09,Turkey kills 99 Kurdish militants in latest operations: military,Turkish armed forces,4,Hakkari province,"southeastern provinces of Sirnak and Hakkari, near the Iraqi border",Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,4,2017-08-24 00:00:00.000,2017-09-07 00:00:00.000,0,49,0,0,49,49,49,640,
248814,TUR-2017-1-781-59,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,4,"""Reuters News,2017-10-04,Bomb blast in southeast Turkey kills four soldiers, wounds four: governor"";""Reuters News,2017-10-04,Bomb blast in southeast Turkey kills three soldiers, wounds five - Hurriyet"";""Reuters News,2017-10-04,UPDATE 1-Bomb blast in southeast Turkey kills four soldiers, wounds four - governor"";""Agence France Presse,2017-10-04,Four Turkish troops killed in attack blamed on Kurd rebels""",Reuters News;Reuters News;Reuters News;Agence France Presse,2017-10-04;2017-10-04;2017-10-04;2017-10-04,"Bomb blast in southeast Turkey kills four soldiers, wounds four: governor;Bomb blast in southeast Turkey kills three soldiers, wounds five - Hurriyet;UPDATE 1-Bomb blast in southeast Turkey kills four soldiers, wounds four - governor;Four Turkish troops killed in attack blamed on Kurd rebels",local authorities,3,Yüksekova district,Yuksekova district of Hakkari province,Hakkari province,Yüksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,2017-10-04 00:00:00.000,2017-10-04 00:00:00.000,4,0,0,0,4,4,4,640,
248817,TUR-2017-1-781-60,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,4,"""Reuters News,2017-10-05,Turkish security forces kill five Kurdish militants in southwestern Turkey: NTV"";""Agence France Presse,2017-10-05,Turkey kills 5 'PKK militants' in western holiday region: report"";""Reuters News,2017-10-05,Turkish security forces kill five Kurdish militants in southwestern Turkey - NTV"";""Agence France Presse,2017-10-05,Turkey kills 5 'PKK militants' in western holiday region: report""",Reuters News;Agence France Presse;Reuters News;Agence France Presse,2017-10-05;2017-10-05;2017-10-05;2017-10-05,Turkish security forces kill five Kurdish militants in southwestern Turkey: NTV;Turkey kills 5 'PKK militants' in western holiday region: report;Turkish security forces kill five Kurdish militants in southwestern Turkey - NTV;Turkey kills 5 'PKK militants' in western holiday region: report,broadcaster NTV,4,Muğla province,in the southwestern provinceof Mugla,Muğla province,,37.166667,TUR,28.500000,POINT (28.500000 37.166667),183298,Turkey,640,Middle East,1,1,2017-10-05 00:00:00.000,2017-10-05 00:00:00.000,0,5,0,0,5,5,5,640,
248823,TUR-2017-1-781-61.1,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,6,"""Reuters News,2017-10-16,Explosion in southeast Turkey kills two soldiers: CNN Turk"";""Reuters News,2017-10-16,Explosion in southeast Turkey kills 2 soldiers - CNN Turk"";""Reuters News,2017-10-16,Two Turkish soldiers killed in northern Iraq: military statement"";""Reuters News,2017-10-16,Two Turkish soldiers killed in northern Iraq -military statement"";""Reuters News,2017-10-17,Turkey's military says two Turkish soldiers killed in blast in northern Iraq"";""Reuters News,2017-10-17,Turkey's military says two Turkish soldiers killed in blast in northern Iraq""",Reuters News;Reuters News;Reuters News;Reuters News;Reuters News;Reuters News,2017-10-16;2017-10-16;2017-10-16;2017-10-16;2017-10-17;2017-10-17,Explosion in southeast Turkey kills two soldiers: CNN Turk;Explosion in southeast Turkey kills 2 soldiers - CNN Turk;Two Turkish soldiers killed in northern Iraq: military statement;Two Turkish soldiers killed in northern Iraq -military statement;Turkey's military says two Turkish soldiers killed in blast in northern Iraq;Turkey's military says two Turkish soldiers killed in blast in northern Iraq,armed forces,4,Hakkari province,southeastern province of Hakkari,Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,2017-10-16 00:00:00.000,2017-10-16 00:00:00.000,2,0,0,0,2,2,2,640,
248827,TUR-2017-1-781-62,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,2,"""Reuters News,2017-10-23,Turkish soldier killed in PKK attack in southeast: sources"";""Reuters News,2017-10-23,Turkish soldier killed in PKK attack in southeast - sources""",Reuters News;Reuters News,2017-10-23;2017-10-23,Turkish soldier killed in PKK attack in southeast: sources;Turkish soldier killed in PKK attack in southeast - sources,Security sources,4,Hakkari province,southeastern province of Hakkari,Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,2017-10-23 00:00:00.000,2017-10-23 00:00:00.000,1,0,0,0,1,1,1,640,
248830,TUR-2017-1-781-66,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,5,"""Reuters News,2017-11-02,Turkish troops, Kurdish militants clash near Iraqi border, eight killed - sources"";""Agence France Presse,2017-11-02,Eight Turkish troops killed in clashes with Kurdish militants"";""Reuters News,2017-11-02,Turkish troops, Kurdish militants clash near Iraqi border, 25 killed: army"";""Reuters News,2017-11-02,UPDATE 2-Turkish troops, Kurdish militants clash near Iraqi border, 25 killed - army"";""BBC Monitoring European,2017-11-03,Turkish media mourn troops killed in Hakkari""",Reuters News;Agence France Presse;Reuters News;Reuters News;BBC Monitoring European,2017-11-02;2017-11-02;2017-11-02;2017-11-02;2017-11-03,"Turkish troops, Kurdish militants clash near Iraqi border, eight killed - sources;Eight Turkish troops killed in clashes with Kurdish militants;Turkish troops, Kurdish militants clash near Iraqi border, 25 killed: army;UPDATE 2-Turkish troops, Kurdish militants clash near Iraqi border, 25 killed - army;Turkish media mourn troops killed in Hakkari",armed forces,3,Şemdinli district,Hakkari province's mountainous Semdinli district,Hakkari province,Şemdinli district,37.300000,TUR,44.566667,POINT (44.566667 37.300000),183330,Turkey,640,Middle East,1,1,2017-11-02 00:00:00.000,2017-11-02 00:00:00.000,8,17,0,0,25,25,25,640,
248831,TUR-2017-1-781-64,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,3,"""Reuters News,2017-11-03,Policeman, PKK militant killed in southeast Turkey: governor's office"";""Reuters News,2017-11-03,Policeman, PKK militant killed in southeast Turkey - governor's office"";""Agence France Presse,2017-11-03,Turkish police officer killed, 9 wounded in PKK clash""",Reuters News;Reuters News;Agence France Presse,2017-11-03;2017-11-03;2017-11-03,"Policeman, PKK militant killed in southeast Turkey: governor's office;Policeman, PKK militant killed in southeast Turkey - governor's office;Turkish police officer killed, 9 wounded in PKK clash",local governor's office,1,Diyarbakır town,in the southeastern city of Diyarbakir,Diyarbakır province,Diyarbakır district,37.915833,TUR,40.218889,POINT (40.218889 37.915833),184041,Turkey,640,Middle East,1,1,2017-11-03 00:00:00.000,2017-11-03 00:00:00.000,1,1,0,0,2,2,2,640,
248840,TUR-2017-1-781-68,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,2,"""Reuters News,2017-11-16,Two Turkish soldiers killed in northern Iraq: Turkish military"";""Reuters News,2017-11-16,Two Turkish soldiers killed in northern Iraq- Turkish military""",Reuters News;Reuters News,2017-11-16;2017-11-16,Two Turkish soldiers killed in northern Iraq: Turkish military;Two Turkish soldiers killed in northern Iraq- Turkish military,Dogan news agency,4,Tunceli province,in the southeastern Turkish province of Tunceli,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,1,2017-11-16 00:00:00.000,2017-11-16 00:00:00.000,0,4,0,0,4,4,4,640,
249530,TUR-2017-1-781-71,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2017-12-10,Army kills two suspected PKK militants in southeast Turkey""",BBC Monitoring European,2017-12-10,Army kills two suspected PKK militants in southeast Turkey,The website of pro-governemnt Yeni Safak newspaper quoted the Turkish General Staff,3,Dargeçit district,in the Dargecit district of Mardin province,Mardin province,Dargeçit district,37.551944,TUR,41.755833,POINT (41.755833 37.551944),184044,Turkey,640,Middle East,1,1,2017-12-09 00:00:00.000,2017-12-09 00:00:00.000,0,2,0,0,2,2,2,640,
249546,TUR-2017-1-781-74,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2017-12-18,Turkey: Kurmanji Kurdish media say army-PKK clashes unabated despite winter""",BBC Monitoring European,2017-12-18,Turkey: Kurmanji Kurdish media say army-PKK clashes unabated despite winter,Tunceli mayor,1,Tunceli town,Tumnceli,Tunceli province,Tunceli district,39.099212,TUR,39.543511,POINT (39.543511 39.099212),186200,Turkey,640,Middle East,1,2,2017-12-17 00:00:00.000,2017-12-18 00:00:00.000,2,8,0,0,10,10,10,640,
249834,TUR-2017-1-781-78.1,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2018-01-02,Dozens killed in southeast Turkey in late December clashes""",BBC Monitoring European,2018-01-02,Dozens killed in southeast Turkey in late December clashes,Turkish state-owned Anadolu Agency,5,Southeastern Turkey,"Diyarbakir, Bitlis, Tunceli, Batman, Mardin in the southeast of Turkey and in northern Iraq",,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,3,2017-12-22 00:00:00.000,2017-12-28 00:00:00.000,2,26,0,0,28,28,28,640,
249565,TUR-2017-1-781-75,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,3,"""Reuters News,2017-12-25,Two Turkish soldiers killed in PKK attack in southeast - military"";""Reuters News,2017-12-25,Three Turkish soldiers killed in southeast: military"";""Reuters News,2017-12-25,UPDATE 1-Three Turkish soldiers killed in southeast - military""",Reuters News;Reuters News;Reuters News,2017-12-25;2017-12-25;2017-12-25,Two Turkish soldiers killed in PKK attack in southeast - military;Three Turkish soldiers killed in southeast: military;UPDATE 1-Three Turkish soldiers killed in southeast - military,The military,4,Hakkari province,,Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,2017-12-25 00:00:00.000,2017-12-25 00:00:00.000,2,0,0,0,2,2,2,640,
249836,TUR-2017-1-781-79,2017,2017,2017,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2018-01-02,Dozens killed in southeast Turkey in late December clashes""",BBC Monitoring European,2018-01-02,Dozens killed in southeast Turkey in late December clashes,Anadolu,6,Turkey,,,,39.000000,TUR,35.000000,POINT (35.000000 39.000000),186191,Turkey,640,Middle East,1,1,2017-12-29 00:00:00.000,2017-12-29 00:00:00.000,0,4,0,0,4,4,4,640,
277281,TUR-2018-1-781-226,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-01-01,Contact Zozan Cudi directly""",People’s Defense Forces,2018-01-01,Contact Zozan Cudi directly,People’s Defense Forces,4,Şırnak province,Şırnak,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,2018-01-01 00:00:00.000,2018-01-01 00:00:00.000,0,2,0,0,2,2,2,640,
277282,TUR-2018-1-781-227,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,3,"""People’s Defense Forces,2018-02-01,September Amed - Murat Üçer"";""People’s Defense Forces,2018-02-01,Pirdoğan Mirza - Recep Kaya"";""People’s Defense Forces,2018-02-01,Code Name: Renas Serhat """,People’s Defense Forces;People’s Defense Forces;People’s Defense Forces,2018-02-01;2018-02-01;2018-02-01,September Amed - Murat Üçer;Pirdoğan Mirza - Recep Kaya;Code Name: Renas Serhat,People’s Defense Forces,4,Diyarbakır province,Amed,Diyarbakır province,,38.000000,TUR,40.500000,POINT (40.500000 38.000000),184762,Turkey,640,Middle East,1,1,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,0,3,0,0,3,3,3,640,
255900,TUR-2018-1-781-0,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,3,"""Agence France Presse,2018-02-01,2 Turkish soldiers killed in PKK attack from Iraq: report"";""Reuters News,2018-02-01,Kurdish militant attacks near Iraq border kill three Turkish soldiers: army"";""Agence France Presse,2018-02-01,3 Turkish soldiers killed in PKK attacks in Iraq, Turkey""",Agence France Presse;Reuters News;Agence France Presse,2018-02-01;2018-02-01;2018-02-01,"2 Turkish soldiers killed in PKK attack from Iraq: report;Kurdish militant attacks near Iraq border kill three Turkish soldiers: army;3 Turkish soldiers killed in PKK attacks in Iraq, Turkey",Local media,5,Southeastern Turkey,Southeast Turkey,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,2,0,0,0,2,2,2,640,
255904,TUR-2018-1-781-1,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,2,"""Reuters News,2018-02-01,Kurdish militant attacks near Iraq border kill three Turkish soldiers: army"";""Agence France Presse,2018-02-01,3 Turkish soldiers killed in PKK attacks in Iraq, Turkey""",Reuters News;Agence France Presse,2018-02-01;2018-02-01,"Kurdish militant attacks near Iraq border kill three Turkish soldiers: army;3 Turkish soldiers killed in PKK attacks in Iraq, Turkey",The army,3,Çukurca district,Cukurca district of Hakkari,Hakkari province,Çukurca district,37.250556,TUR,43.616667,POINT (43.616667 37.250556),183328,Turkey,640,Middle East,1,1,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,1,0,0,0,1,1,1,640,
277283,TUR-2018-1-781-228,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-02,View Ararat's Full Profile""",People’s Defense Forces,2018-02-02,View Ararat's Full Profile,People’s Defense Forces,4,Osmaniye province,,Osmaniye province,,37.228056,TUR,36.212500,POINT (36.212500 37.228056),183313,Turkey,640,Middle East,1,1,2018-02-02 00:00:00.000,2018-02-02 00:00:00.000,0,1,0,0,1,1,1,640,
277285,TUR-2018-1-781-230,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-15,Contact Tekoşer directly""",People’s Defense Forces,2018-02-15,Contact Tekoşer directly,People’s Defense Forces,4,Mardin province,,Mardin province,,37.363056,TUR,40.908611,POINT (40.908611 37.363056),183322,Turkey,640,Middle East,1,1,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,0,1,0,0,1,1,1,640,
277286,TUR-2018-1-781-231,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-15,Example: Arif Aykurt""",People’s Defense Forces,2018-02-15,Example: Arif Aykurt,People’s Defense Forces,4,Mardin province,,Mardin province,,37.363056,TUR,40.908611,POINT (40.908611 37.363056),183322,Turkey,640,Middle East,1,1,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,0,1,0,0,1,1,1,640,
277287,TUR-2018-1-781-232,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-15,Demhat Çekdar - Hozan Akdoğan""",People’s Defense Forces,2018-02-15,Demhat Çekdar - Hozan Akdoğan,People’s Defense Forces,4,Mardin province,,Mardin province,,37.363056,TUR,40.908611,POINT (40.908611 37.363056),183322,Turkey,640,Middle East,1,1,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,0,1,0,0,1,1,1,640,
256394,TUR-2018-1-781-3,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""Agence France Presse,2018-02-21,2 Turkish soldiers killed in PKK attack near Iraq: army""",Agence France Presse,2018-02-21,2 Turkish soldiers killed in PKK attack near Iraq: army,The army,5,Southeastern Turkey,in rural southeastern Turkey close to the border with Iraq,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,0,0,0,2,2,2,640,
277289,TUR-2018-1-781-233,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-24,Gelhat Gabar - Agit Yilmaz""",People’s Defense Forces,2018-02-24,Gelhat Gabar - Agit Yilmaz,People’s Defense Forces,4,Şırnak province,,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,2018-02-24 00:00:00.000,2018-02-24 00:00:00.000,0,1,0,0,1,1,1,640,
277290,TUR-2018-1-781-234,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-02-27,Bedran Çekdar - Hacı Aydın""",People’s Defense Forces,2018-02-27,Bedran Çekdar - Hacı Aydın,People’s Defense Forces,4,Hatay province,,Hatay province,,36.500000,TUR,36.250000,POINT (36.250000 36.500000),182593,Turkey,640,Middle East,1,1,2018-02-27 00:00:00.000,2018-02-27 00:00:00.000,0,1,0,0,1,1,1,640,
278225,TUR-2018-1-781-335,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-03-31,http://hpgsehit.com/index.php/ehit-kuenyeleri/2018-sehitlerimiz?limitstart""",People’s Defense Forces,2018-03-31,http://hpgsehit.com/index.php/ehit-kuenyeleri/2018-sehitlerimiz?limitstart,People’s Defense Forces,4,Tunceli province,Dersim,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,4,2018-03-01 00:00:00.000,2018-03-31 00:00:00.000,0,1,0,0,1,1,1,640,
277291,TUR-2018-1-781-235,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-03-06,Shergo Botan - Ciger Ismail""",People’s Defense Forces,2018-03-06,Shergo Botan - Ciger Ismail,People’s Defense Forces,4,Osmaniye province,Osmaniye,Osmaniye province,,37.228056,TUR,36.212500,POINT (36.212500 37.228056),183313,Turkey,640,Middle East,1,1,2018-03-06 00:00:00.000,2018-03-06 00:00:00.000,0,1,0,0,1,1,1,640,
257336,TUR-2018-1-781-5,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2018-03-12,Boy killed after object he picked up explodes in southeast Turkey""",BBC Monitoring European,2018-03-12,Boy killed after object he picked up explodes in southeast Turkey,Turkish newspaper Hurriyet Daily News,4,Hakkari province,"Hakkari province, Turkey",Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,2018-03-10 00:00:00.000,2018-03-10 00:00:00.000,0,0,1,0,1,1,1,640,
257338,TUR-2018-1-781-6,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC Monitoring European,2018-03-13,Two Turkish soldiers killed in separate incidents""",BBC Monitoring European,2018-03-13,Two Turkish soldiers killed in separate incidents,Agri's Governor's Office,4,Ağrı province,Turkey's eastern Agri province,Ağrı province,,39.666667,TUR,43.166667,POINT (43.166667 39.666667),186927,Turkey,640,Middle East,1,1,2018-03-12 00:00:00.000,2018-03-12 00:00:00.000,1,0,0,0,1,1,1,640,
277297,TUR-2018-1-781-237,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,2,"""People’s Defense Forces,2018-03-18,View volkan's Full Profile"";""People’s Defense Forces,2018-03-18,View Berçem's Full Profile""",People’s Defense Forces;People’s Defense Forces,2018-03-18;2018-03-18,View volkan's Full Profile;View Berçem's Full Profile,People’s Defense Forces,4,Şırnak province,Şırnak,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,0,2,0,0,2,2,2,640,
277353,TUR-2018-1-781-263,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,3,"""People’s Defense Forces,2018-03-18,View Kemal's Full Profile"";""People’s Defense Forces,2018-03-18,Sidar Amed - Abdullah Polat"";""People’s Defense Forces,2018-03-18,View Sipan's Full Profile""",People’s Defense Forces;People’s Defense Forces;People’s Defense Forces,2018-03-18;2018-03-18;2018-03-18,View Kemal's Full Profile;Sidar Amed - Abdullah Polat;View Sipan's Full Profile,People’s Defense Forces,4,Bingöl province,Bingöl,Bingöl province,,39.083333,TUR,40.833333,POINT (40.833333 39.083333),186202,Turkey,640,Middle East,1,1,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,0,3,0,0,3,3,3,640,
278140,TUR-2018-1-781-314,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-03-20,http://hpgsehit.com/index.php/ehit-kuenyeleri/2018-sehitlerimiz?limitstart""",People’s Defense Forces,2018-03-20,http://hpgsehit.com/index.php/ehit-kuenyeleri/2018-sehitlerimiz?limitstart,People’s Defense Forces,4,Şırnak province,Şırnak,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,2018-03-20 00:00:00.000,2018-03-20 00:00:00.000,0,1,0,0,1,1,1,640,
277334,TUR-2018-1-781-251,2018,2018,2018,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""People’s Defense Forces,2018-03-22,View Agit's Full Profile""",People’s Defense Forces,2018-03-22,View Agit's Full Profile,People’s Defense Forces,4,Batman province,Batman,Batman province,,38.081944,TUR,41.407222,POINT (41.407222 38.081944),184763,Turkey,640,Middle East,1,1,2018-03-22 00:00:00.000,2018-03-22 00:00:00.000,0,1,0,0,1,1,1,640,
